CatBoostClassifier_stem_cap_gill_ringandveil_other__top_0,XGBClassifier_stem_cap_gill_ringandveil_other__top_0,XGBClassifier_stem_cap_gill_ringandveil_other__top_2,CatBoostClassifier_stem_cap_gill_ringandveil_other__top_1,CatBoostClassifier_stem_cap_gill_ringandveil_other__top_2,LGBMClassifier_stem_cap_gill_ringandveil_other__top_0,ensemble
0.9913216445563773,0.9911933139768042,0.9911933139768042,0.9912414379441441,0.9912253966216975,0.9908243635605319,0.9914660164583968
0.9921878759684949,0.9918510081971158,0.991883090842009,0.9916585123277563,0.9920274627440286,0.9917868429073293,0.9923964131603009
0.9920274627440286,0.9917226776175427,0.9917868429073293,0.9916264296828631,0.9919472561317955,0.9916264296828631,0.9922199586133881
0.9923964131603009,0.9923322478705144,0.9922199586133881,0.9920274627440286,0.9921878759684949,0.9921076693562617,0.9926370329970002
0.9919952516923867,0.9915140042991434,0.9916744200968911,0.9916423369373416,0.9917385864159902,0.9915621290384677,0.9922198338092335
